TRACT,YEAR,UNIT TYPE,UNITS,OCCUPIED,UNOCCUPIED,VACANCY RATE
140.01,2050,Mobile Home,0,0,0,
140.01,2050,Multifamily,116,106,10,0.0862068965517241
140.01,2050,Single Family - Detached,1497,1469,28,0.0187040748162993
140.02,2012,Mobile Home,11,6,5,0.454545454545455
140.02,2012,Multifamily,8,8,0,0
140.02,2012,Single Family - Detached,1255,1244,11,0.00876494023904383
140.02,2020,Mobile Home,11,7,4,0.363636363636364
140.02,2020,Multifamily,8,8,0,0
140.02,2020,Single Family - Detached,1270,1257,13,0.0102362204724409
140.02,2025,Mobile Home,11,6,5,0.454545454545455
140.02,2025,Multifamily,8,8,0,0
140.02,2025,Single Family - Detached,1270,1256,14,0.0110236220472441
140.02,2030,Mobile Home,11,7,4,0.363636363636364
140.02,2030,Multifamily,8,8,0,0
140.02,2030,Single Family - Detached,1286,1269,17,0.0132192846034215
140.02,2035,Mobile Home,11,8,3,0.272727272727273
140.02,2035,Multifamily,8,8,0,0
140.02,2035,Single Family - Detached,1299,1285,14,0.0107775211701309
140.02,2040,Mobile Home,11,8,3,0.272727272727273
140.02,2040,Multifamily,8,8,0,0
140.02,2040,Single Family - Detached,1299,1280,19,0.014626635873749
140.02,2045,Mobile Home,11,7,4,0.363636363636364
140.02,2045,Multifamily,8,8,0,0
140.02,2045,Single Family - Detached,1299,1273,26,0.0200153964588145
140.02,2050,Mobile Home,11,7,4,0.363636363636364
140.02,2050,Multifamily,8,8,0,0
140.02,2050,Single Family - Detached,1299,1272,27,0.0207852193995381
141.01,2012,Mobile Home,0,0,0,
141.01,2012,Multifamily,24,24,0,0
141.01,2012,Single Family - Detached,1161,1119,42,0.0361757105943152
141.01,2020,Mobile Home,0,0,0,
141.01,2020,Multifamily,24,24,0,0
141.01,2020,Single Family - Detached,1161,1115,46,0.0396210163652024
141.01,2025,Mobile Home,0,0,0,
141.01,2025,Multifamily,24,24,0,0
141.01,2025,Single Family - Detached,1164,1120,44,0.0378006872852234
141.01,2030,Mobile Home,0,0,0,
141.01,2030,Multifamily,24,24,0,0
141.01,2030,Single Family - Detached,1170,1122,48,0.041025641025641
141.01,2035,Mobile Home,0,0,0,
141.01,2035,Multifamily,24,24,0,0
141.01,2035,Single Family - Detached,1171,1127,44,0.0375747224594364
141.01,2040,Mobile Home,0,0,0,
141.01,2040,Multifamily,24,24,0,0
141.01,2040,Single Family - Detached,1171,1124,47,0.040136635354398
141.01,2045,Mobile Home,0,0,0,
141.01,2045,Multifamily,24,24,0,0
141.01,2045,Single Family - Detached,1171,1122,49,0.0418445772843723
141.01,2050,Mobile Home,0,0,0,
141.01,2050,Multifamily,24,24,0,0
141.01,2050,Single Family - Detached,1171,1122,49,0.0418445772843723
141.02,2012,Mobile Home,0,0,0,
141.02,2012,Multifamily,47,45,2,0.0425531914893617
141.02,2012,Single Family - Detached,1064,1032,32,0.0300751879699248
141.02,2020,Mobile Home,0,0,0,
141.02,2020,Multifamily,47,47,0,0
141.02,2020,Single Family - Detached,1064,1026,38,0.0357142857142857
141.02,2025,Mobile Home,0,0,0,
141.02,2025,Multifamily,49,49,0,0
141.02,2025,Single Family - Detached,1112,1088,24,0.0215827338129496
141.02,2030,Mobile Home,0,0,0,
141.02,2030,Multifamily,49,49,0,0
141.02,2030,Single Family - Detached,1128,1099,29,0.025709219858156
141.02,2035,Mobile Home,0,0,0,
141.02,2035,Multifamily,49,49,0,0
141.02,2035,Single Family - Detached,1133,1105,28,0.0247131509267432
141.02,2040,Mobile Home,0,0,0,
141.02,2040,Multifamily,49,48,1,0.0204081632653061
141.02,2040,Single Family - Detached,1133,1103,30,0.0264783759929391
141.02,2045,Mobile Home,0,0,0,
141.02,2045,Multifamily,49,48,1,0.0204081632653061
141.02,2045,Single Family - Detached,1133,1101,32,0.028243601059135
141.02,2050,Mobile Home,0,0,0,
141.02,2050,Multifamily,49,48,1,0.0204081632653061
141.02,2050,Single Family - Detached,1133,1101,32,0.028243601059135
142,2012,Mobile Home,0,0,0,
142,2012,Multifamily,0,0,0,
142,2012,Single Family - Detached,1971,1909,62,0.0314561136478945
142,2020,Mobile Home,0,0,0,
142,2020,Multifamily,0,0,0,
142,2020,Single Family - Detached,2065,1999,66,0.0319612590799031
142,2025,Mobile Home,0,0,0,
142,2025,Multifamily,0,0,0,
142,2025,Single Family - Detached,2093,2041,52,0.0248447204968944
142,2030,Mobile Home,0,0,0,
142,2030,Multifamily,0,0,0,
142,2030,Single Family - Detached,2107,2062,45,0.0213573801613669
142,2035,Mobile Home,0,0,0,
142,2035,Multifamily,0,0,0,
142,2035,Single Family - Detached,2111,2067,44,0.0208432022738039
142,2040,Mobile Home,0,0,0,
142,2040,Multifamily,34,34,0,0
142,2040,Single Family - Detached,2111,2067,44,0.0208432022738039
142,2045,Mobile Home,0,0,0,
142,2045,Multifamily,34,34,0,0
142,2045,Single Family - Detached,2120,2076,44,0.0207547169811321
142,2050,Mobile Home,0,0,0,
142,2050,Multifamily,34,34,0,0
142,2050,Single Family - Detached,2120,2076,44,0.0207547169811321
143,2012,Mobile Home,0,0,0,
143,2012,Multifamily,231,231,0,0
143,2012,Single Family - Detached,1046,1009,37,0.0353728489483748
143,2020,Mobile Home,0,0,0,
143,2020,Multifamily,279,271,8,0.028673835125448
143,2020,Single Family - Detached,1033,996,37,0.0358180058083253
143,2025,Mobile Home,0,0,0,
143,2025,Multifamily,282,275,7,0.024822695035461
143,2025,Single Family - Detached,1033,999,34,0.0329138431752178
143,2030,Mobile Home,0,0,0,
143,2030,Multifamily,312,305,7,0.0224358974358974
143,2030,Single Family - Detached,1020,987,33,0.0323529411764706
143,2035,Mobile Home,0,0,0,
143,2035,Multifamily,360,348,12,0.0333333333333333
143,2035,Single Family - Detached,1023,992,31,0.0303030303030303
143,2040,Mobile Home,0,0,0,
143,2040,Multifamily,360,342,18,0.05
143,2040,Single Family - Detached,1023,992,31,0.0303030303030303
143,2045,Mobile Home,0,0,0,
143,2045,Multifamily,424,398,26,0.0613207547169811
143,2045,Single Family - Detached,1026,1013,13,0.0126705653021442
143,2050,Mobile Home,0,0,0,
143,2050,Multifamily,440,409,31,0.0704545454545455
143,2050,Single Family - Detached,1026,1008,18,0.0175438596491228
144,2012,Mobile Home,36,22,14,0.388888888888889
144,2012,Multifamily,1273,1163,110,0.0864100549882168
144,2012,Single Family - Detached,299,319,-20,-0.0668896321070234
144,2020,Mobile Home,36,23,13,0.361111111111111
144,2020,Multifamily,1506,1388,118,0.0783532536520584
144,2020,Single Family - Detached,221,235,-14,-0.0633484162895928
144,2025,Mobile Home,36,22,14,0.388888888888889
144,2025,Multifamily,1640,1529,111,0.0676829268292683
144,2025,Single Family - Detached,197,215,-18,-0.0913705583756345
144,2030,Mobile Home,36,22,14,0.388888888888889
144,2030,Multifamily,1897,1770,127,0.0669478123352662
144,2030,Single Family - Detached,187,200,-13,-0.0695187165775401
144,2035,Mobile Home,36,23,13,0.361111111111111
144,2035,Multifamily,1919,1802,117,0.0609692548202189
144,2035,Single Family - Detached,183,196,-13,-0.0710382513661202
144,2040,Mobile Home,0,0,0,
144,2040,Multifamily,2291,2152,139,0.0606721955477957
144,2040,Single Family - Detached,170,176,-6,-0.0352941176470588
144,2045,Mobile Home,0,0,0,
144,2045,Multifamily,2380,2233,147,0.0617647058823529
144,2045,Single Family - Detached,150,140,10,0.0666666666666667
144,2050,Mobile Home,0,0,0,
144,2050,Multifamily,2725,2557,168,0.061651376146789
144,2050,Single Family - Detached,150,133,17,0.113333333333333
145,2012,Mobile Home,0,0,0,
145,2012,Multifamily,436,432,4,0.00917431192660551
145,2012,Single Family - Detached,992,974,18,0.0181451612903226
145,2020,Mobile Home,0,0,0,
145,2020,Multifamily,459,454,5,0.0108932461873638
145,2020,Single Family - Detached,1046,1029,17,0.0162523900573614
145,2025,Mobile Home,0,0,0,
145,2025,Multifamily,512,506,6,0.01171875
145,2025,Single Family - Detached,1046,1033,13,0.0124282982791587
145,2030,Mobile Home,0,0,0,
145,2030,Multifamily,761,750,11,0.0144546649145861
145,2030,Single Family - Detached,1044,1031,13,0.0124521072796935
145,2035,Mobile Home,0,0,0,
145,2035,Multifamily,761,748,13,0.0170827858081472
145,2035,Single Family - Detached,1044,1031,13,0.0124521072796935
145,2040,Mobile Home,0,0,0,
145,2040,Multifamily,761,746,15,0.0197109067017083
145,2040,Single Family - Detached,1044,1029,15,0.014367816091954
145,2045,Mobile Home,0,0,0,
145,2045,Multifamily,761,744,17,0.0223390275952694
145,2045,Single Family - Detached,1044,1026,18,0.0172413793103448
145,2050,Mobile Home,0,0,0,
145,2050,Multifamily,761,742,19,0.0249671484888305
145,2050,Single Family - Detached,1044,1024,20,0.0191570881226054
146.01,2012,Mobile Home,0,0,0,
146.01,2012,Multifamily,1341,1339,2,0.00149142431021626
146.01,2012,Single Family - Detached,720,710,10,0.0138888888888889
146.01,2020,Mobile Home,0,0,0,
146.01,2020,Multifamily,1697,1687,10,0.00589275191514437
146.01,2020,Single Family - Detached,723,703,20,0.0276625172890733
146.01,2025,Mobile Home,0,0,0,
146.01,2025,Multifamily,1697,1688,9,0.00530347672362994
146.01,2025,Single Family - Detached,723,716,7,0.00968188105117566
146.01,2030,Mobile Home,0,0,0,
146.01,2030,Multifamily,1698,1688,10,0.00588928150765607
146.01,2030,Single Family - Detached,718,713,5,0.00696378830083565
146.01,2035,Mobile Home,0,0,0,
146.01,2035,Multifamily,2074,2053,21,0.0101253616200579
146.01,2035,Single Family - Detached,696,693,3,0.00431034482758621
146.01,2040,Mobile Home,0,0,0,
146.01,2040,Multifamily,2787,2754,33,0.0118406889128095
146.01,2040,Single Family - Detached,674,666,8,0.0118694362017804
146.01,2045,Mobile Home,0,0,0,
146.01,2045,Multifamily,2787,2752,35,0.0125583064226767
146.01,2045,Single Family - Detached,674,658,16,0.0237388724035608
146.01,2050,Mobile Home,0,0,0,
146.01,2050,Multifamily,2787,2750,37,0.013275923932544
146.01,2050,Single Family - Detached,674,657,17,0.0252225519287834
146.02,2012,Mobile Home,0,0,0,
146.02,2012,Multifamily,231,231,0,0
146.02,2012,Single Family - Detached,1650,1598,52,0.0315151515151515
146.02,2020,Mobile Home,0,0,0,
146.02,2020,Multifamily,231,231,0,0
146.02,2020,Single Family - Detached,1653,1600,53,0.0320629159104658
146.02,2025,Mobile Home,0,0,0,
146.02,2025,Multifamily,231,231,0,0
146.02,2025,Single Family - Detached,1653,1605,48,0.029038112522686
146.02,2030,Mobile Home,0,0,0,
146.02,2030,Multifamily,231,231,0,0
146.02,2030,Single Family - Detached,1657,1609,48,0.0289680144840072
146.02,2035,Mobile Home,0,0,0,
146.02,2035,Multifamily,231,227,4,0.0173160173160173
146.02,2035,Single Family - Detached,1692,1660,32,0.0189125295508274
146.02,2040,Mobile Home,0,0,0,
146.02,2040,Multifamily,240,234,6,0.025
146.02,2040,Single Family - Detached,1692,1658,34,0.0200945626477541
146.02,2045,Mobile Home,0,0,0,
146.02,2045,Multifamily,241,229,12,0.0497925311203319
146.02,2045,Single Family - Detached,1752,1709,43,0.0245433789954338
146.02,2050,Mobile Home,0,0,0,
146.02,2050,Multifamily,282,266,16,0.0567375886524823
146.02,2050,Single Family - Detached,1752,1707,45,0.0256849315068493
147,2012,Mobile Home,0,0,0,
147,2012,Multifamily,846,791,55,0.0650118203309693
147,2012,Single Family - Detached,2442,2381,61,0.024979524979525
147,2020,Mobile Home,0,0,0,
147,2020,Multifamily,830,779,51,0.0614457831325301
147,2020,Single Family - Detached,2475,2408,67,0.0270707070707071
147,2025,Mobile Home,0,0,0,
147,2025,Multifamily,850,798,52,0.0611764705882353
147,2025,Single Family - Detached,2463,2407,56,0.0227365002030045
147,2030,Mobile Home,0,0,0,
147,2030,Multifamily,1444,1385,59,0.0408587257617729
147,2030,Single Family - Detached,2467,2411,56,0.0226996351844345
147,2035,Mobile Home,0,0,0,
147,2035,Multifamily,1793,1771,22,0.0122699386503067
147,2035,Single Family - Detached,2463,2407,56,0.0227365002030045
147,2040,Mobile Home,0,0,0,
147,2040,Multifamily,1906,1877,29,0.0152151101783841
147,2040,Single Family - Detached,2459,2402,57,0.0231801545343636
147,2045,Mobile Home,0,0,0,
147,2045,Multifamily,1906,1871,35,0.0183630640083945
147,2045,Single Family - Detached,2459,2395,64,0.0260268401789345
147,2050,Mobile Home,0,0,0,
147,2050,Multifamily,1924,1882,42,0.0218295218295218
147,2050,Single Family - Detached,2459,2394,65,0.0264335095567304
148.03,2012,Mobile Home,0,0,0,
148.03,2012,Multifamily,1820,1724,96,0.0527472527472527
148.03,2012,Single Family - Detached,688,696,-8,-0.0116279069767442
148.03,2020,Mobile Home,0,0,0,
148.03,2020,Multifamily,1820,1721,99,0.0543956043956044
148.03,2020,Single Family - Detached,690,692,-2,-0.00289855072463768
148.03,2025,Mobile Home,0,0,0,
148.03,2025,Multifamily,1820,1732,88,0.0483516483516484
148.03,2025,Single Family - Detached,690,693,-3,-0.00434782608695652
148.03,2030,Mobile Home,0,0,0,
148.03,2030,Multifamily,1820,1727,93,0.0510989010989011
148.03,2030,Single Family - Detached,690,688,2,0.00289855072463768
148.03,2035,Mobile Home,0,0,0,
148.03,2035,Multifamily,1828,1716,112,0.0612691466083151
148.03,2035,Single Family - Detached,690,688,2,0.00289855072463768
148.03,2040,Mobile Home,0,0,0,
148.03,2040,Multifamily,1828,1703,125,0.0683807439824945
148.03,2040,Single Family - Detached,690,687,3,0.00434782608695652
148.03,2045,Mobile Home,0,0,0,
148.03,2045,Multifamily,1830,1702,128,0.0699453551912568
148.03,2045,Single Family - Detached,690,686,4,0.00579710144927536
148.03,2050,Mobile Home,0,0,0,
148.03,2050,Multifamily,1836,1712,124,0.0675381263616558
148.03,2050,Single Family - Detached,690,686,4,0.00579710144927536
148.04,2012,Mobile Home,0,0,0,
148.04,2012,Multifamily,1359,1304,55,0.0404709345106696
148.04,2012,Single Family - Detached,850,843,7,0.00823529411764706
148.04,2020,Mobile Home,0,0,0,
148.04,2020,Multifamily,1374,1314,60,0.0436681222707424
148.04,2020,Single Family - Detached,852,841,11,0.0129107981220657
148.04,2025,Mobile Home,0,0,0,
148.04,2025,Multifamily,1374,1324,50,0.0363901018922853
148.04,2025,Single Family - Detached,852,845,7,0.00821596244131455
148.04,2030,Mobile Home,0,0,0,
148.04,2030,Multifamily,1374,1324,50,0.0363901018922853
148.04,2030,Single Family - Detached,852,839,13,0.0152582159624413
148.04,2035,Mobile Home,0,0,0,
148.04,2035,Multifamily,1383,1325,58,0.0419378163412871
148.04,2035,Single Family - Detached,852,841,11,0.0129107981220657
148.04,2040,Mobile Home,0,0,0,
148.04,2040,Multifamily,1391,1358,33,0.0237239396117901
148.04,2040,Single Family - Detached,852,839,13,0.0152582159624413
148.04,2045,Mobile Home,0,0,0,
148.04,2045,Multifamily,1398,1361,37,0.0264663805436338
148.04,2045,Single Family - Detached,852,839,13,0.0152582159624413
148.04,2050,Mobile Home,0,0,0,
148.04,2050,Multifamily,1398,1355,43,0.030758226037196
148.04,2050,Single Family - Detached,852,839,13,0.0152582159624413
148.05,2012,Mobile Home,52,52,0,0
148.05,2012,Multifamily,1205,1200,5,0.004149377593361
148.05,2012,Single Family - Detached,861,819,42,0.0487804878048781
148.05,2020,Mobile Home,52,44,8,0.153846153846154
148.05,2020,Multifamily,1403,1385,18,0.0128296507483963
148.05,2020,Single Family - Detached,870,831,39,0.0448275862068966
148.05,2025,Mobile Home,52,44,8,0.153846153846154
148.05,2025,Multifamily,1405,1395,10,0.00711743772241993
148.05,2025,Single Family - Detached,893,878,15,0.0167973124300112
148.05,2030,Mobile Home,0,0,0,
148.05,2030,Multifamily,1467,1453,14,0.00954328561690525
148.05,2030,Single Family - Detached,893,877,16,0.0179171332586786
148.05,2035,Mobile Home,0,0,0,
148.05,2035,Multifamily,1473,1439,34,0.023082145281738
148.05,2035,Single Family - Detached,893,877,16,0.0179171332586786
148.05,2040,Mobile Home,0,0,0,
148.05,2040,Multifamily,1473,1426,47,0.031907671418873
148.05,2040,Single Family - Detached,893,876,17,0.019036954087346
148.05,2045,Mobile Home,0,0,0,
148.05,2045,Multifamily,1473,1423,50,0.0339443312966735
148.05,2045,Single Family - Detached,893,875,18,0.0201567749160134
148.05,2050,Mobile Home,0,0,0,
148.05,2050,Multifamily,1473,1415,58,0.0393754243041412
148.05,2050,Single Family - Detached,893,875,18,0.0201567749160134
148.06,2012,Mobile Home,280,208,72,0.257142857142857
148.06,2012,Multifamily,924,919,5,0.00541125541125541
148.06,2012,Single Family - Detached,200,190,10,0.05
148.06,2020,Mobile Home,105,78,27,0.257142857142857
148.06,2020,Multifamily,923,916,7,0.0075839653304442
148.06,2020,Single Family - Detached,193,176,17,0.0880829015544041
148.06,2025,Mobile Home,71,52,19,0.267605633802817
148.06,2025,Multifamily,1076,1076,0,0
148.06,2025,Single Family - Detached,196,184,12,0.0612244897959184
148.06,2030,Mobile Home,0,0,0,
148.06,2030,Multifamily,1989,1952,37,0.0186023127199598
148.06,2030,Single Family - Detached,196,177,19,0.0969387755102041
148.06,2035,Mobile Home,0,0,0,
148.06,2035,Multifamily,2111,2034,77,0.0364756039791568
148.06,2035,Single Family - Detached,196,179,17,0.086734693877551
148.06,2040,Mobile Home,0,0,0,
148.06,2040,Multifamily,2191,2082,109,0.0497489730716568
148.06,2040,Single Family - Detached,196,176,20,0.102040816326531
148.06,2045,Mobile Home,0,0,0,
148.06,2045,Multifamily,2191,2073,118,0.0538566864445459
148.06,2045,Single Family - Detached,196,174,22,0.112244897959184
148.06,2050,Mobile Home,0,0,0,
148.06,2050,Multifamily,2191,2053,138,0.0629849383842994
148.06,2050,Single Family - Detached,196,174,22,0.112244897959184
149.01,2012,Mobile Home,0,0,0,
149.01,2012,Multifamily,837,819,18,0.021505376344086
149.01,2012,Single Family - Detached,1063,1049,14,0.013170272812794
149.01,2020,Mobile Home,0,0,0,
149.01,2020,Multifamily,837,819,18,0.021505376344086
149.01,2020,Single Family - Detached,1108,1092,16,0.0144404332129964
149.01,2025,Mobile Home,0,0,0,
149.01,2025,Multifamily,837,821,16,0.019115890083632
149.01,2025,Single Family - Detached,1108,1098,10,0.00902527075812274
149.01,2030,Mobile Home,0,0,0,
149.01,2030,Multifamily,837,819,18,0.021505376344086
149.01,2030,Single Family - Detached,1108,1097,11,0.00992779783393502
149.01,2035,Mobile Home,0,0,0,
149.01,2035,Multifamily,837,811,26,0.031063321385902
149.01,2035,Single Family - Detached,1108,1097,11,0.00992779783393502
149.01,2040,Mobile Home,0,0,0,
149.01,2040,Multifamily,837,803,34,0.040621266427718
149.01,2040,Single Family - Detached,1108,1095,13,0.0117328519855596
149.01,2045,Mobile Home,0,0,0,
149.01,2045,Multifamily,843,801,42,0.0498220640569395
149.01,2045,Single Family - Detached,1143,1130,13,0.0113735783027122
